State,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
Massachusetts,1006886,Boston/Prudential Center,,,,,,Boylston Street,Boston,Suffolk,1450,,,,,,,,,-71.082298,42.348,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Massachusetts,1006542,Bowdoin Geneva Farmers' Market,http://www.foodinthehood.wordpress.com,,,,,230 Bowdoin Street,Dorchester,Suffolk,2122,06/20/2013 to 10/31/2013,Thu: 2:30 PM-6:30 PM;,,,,,,,-71.06794,42.305817,Healthcare Institution,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/17/2013 11:24
Massachusetts,1004174,Boylston Farmers Market,,https://www.facebook.com/BoylstonFarmersMarket,,,,10 Church Street,Boylston,Worcester,1505,07/09/2016 to 10/01/2016,Sat: 10:00 AM-1:00 PM;,,,,,,,-71.734283,42.352974,,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,7/11/2016 10:39
Massachusetts,1010329,BPMA at The Greenway,http://www.bostonpublicmarket.org,https://www.facebook.com/BostonPublicMarket,https://twitter.com/bospublicmarket,,https://instagram.com/bostonpublicmarket,136 Blackstone Street,Boston,Essex,2108,05/27/2015 to 11/25/2015,Wed: 11:00 AM-6:00 PM;Sun: 10:00 AM-4:00 PM;,,,,,,,-71.057281,42.362389,,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,5/11/2015 16:34
Massachusetts,1018227,Braintree Farmers Market,http://www.braintreefarmersmarket.org,https://www.facebook.com/braintreefarmersmarket/,https://twitter.com/bfarmmarket,,https://www.instagram.com/braintreefarmersmarket/,1 JFK Memorial Dr,Braintree  ,Norfolk,2184,11/01/2017 to 11/23/2019,Sat: 9:00 AM-1:00 PM;,02/02/2019 to 05/04/2019,Sat: 9:00 AM-1:00 PM;,,,,,-71.004929,42.206436,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,12/22/2018 7:56
Massachusetts,1005483,Brimfield at Hitchcock Free Academy,http://www.hitchcockacademy.org,,,,,"Hitchcock Free Academy, a community center parking lot, at  2 Brookfield Rd.",Brimfield,Hampden,1010,04/19/2014 to 10/27/2018,Sat: 9:00 AM-2:00 PM;,,,,,,,-72.199898,42.122749,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,7/26/2018 15:23
Massachusetts,1012058,Bristol County Agricultural High School,http://www.bcahs.com ,Bristol Aggie Grows Farm Stand,,,,135 center street ,Dighton ,Bristol,2715,,Sat: 8:00 AM-1:00 PM;,,,,,,,-71.112587,41.835964,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/28/2016 11:44
Massachusetts,1007603,Brockton Fairgrounds Farmers Market,,,,,,600 Belmont Street,Brockton,Plymouth,2301,,,,,,,,,-71.043297,42.072498,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Massachusetts,1018260,Brockton Farmers Market at City Hall Plaza,http://brocktonfarmersmarket.com,www.facebook.com/brocktonfarmersmarket/,twitter.com/brocktonmarket,,www.instagram.com/brocktonfarmersmkt/,45 School St,Brockton,Plymouth,2301,07/13/2018 to 10/26/2018,Fri: 10:00 AM-2:00 PM;,,,,,,,-71.018814,42.082794,,Y,Y,Y,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/30/2018 10:48
Massachusetts,1007361,Brookfield Farmers Market,,https://www.facebook.com/brookfieldfarmersmarket,,,,55 South Maple St (Rte 9),Brookfield,Worcester,1506,06/07/2013 to 09/27/2013,Fri: 4:00 PM-6:30 PM;,,,,,,,-72.083023,42.211437,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,5/16/2014 6:14
Massachusetts,1012091,Brookline Farmers' Market,http://brooklinefarmersmarket.com,https://www.facebook.com/BrooklineFarmersMarket/,,,https://www.instagram.com/brooklinefarmersmarket/,Centre Street West Parking Lot,Brookline ,Norfolk,2446,06/02/2016 to 11/17/2016,Thu: 1:30 PM-6:30 PM;,,,,,,,-71.123894,42.342194,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,6/29/2016 7:48
Massachusetts,1011043,Burlington Farmers' Market,http://www.farmersmarketburlington.org,,,,,61 Center Street,Burlington ,Middlesex,1803,06/04/2015 to 10/29/2015,Thu: 2:30 AM-6:30 AM;,,,,,,,-71.190948,42.503727,,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,4/17/2015 11:08
Massachusetts,1007604,Buzzards Bay Farmers Market,,,,,,"Buzzards Bay Park, near 70 Main St",Buzzards Bay,Barnstable,2532,,,,,,,,,-70.620598,41.746201,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Massachusetts,1006887,Cambridge Center Market,,,,,,Main Street,cambridge,Middlesex,1450,,,,,,,,,-71.087303,42.362801,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Massachusetts,1012479,Cambridge Central Square Farmers Market,http://www.massfarmersmarkets.org,www.facebook.com/CentralSquareFarmersMarket,@MAFarmMarkets,,,Bishop Allen Dr. & Norfolk St.,Cambridge ,Middlesex,2139,05/16/2016 to 11/21/2016,Mon: 12:00 PM-6:00 PM;,,,,,,,-71.101288,42.365227,,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,7/12/2016 11:57
Massachusetts,1002747,Cambridge/Kendall Square Main Street,,,,,,Cambridge Center Plaza,Cambridge,Middlesex,,,,,,,,,,-71.088898,42.362301,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Massachusetts,1006890,Cambridgeport,,,,,,"Morse Elemantary School 40 Granite St,",Cambride,Middlesex,2139,,,,,,,,,-71.111,42.355202,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May  6 2010  7:33AM
Massachusetts,1009034,Canal District Farmers Market ,http://Canaldistrictfarmersmarket.com,https://www.facebook.com/canaldistrictfarmersmarket,https://twitter.com/Canaldistrict,,Instagram @canaldistrict,200 Harding Street,Worcester,Worcester,1604,01/01/2018 to 12/31/2018,Sat: 9:00 AM-12:00 PM;,,,,,,,-71.79744,42.256233,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,8/17/2018 11:51
Massachusetts,1001172,Canton Farmers Market,,,,,,"Massachusetts Hospital School, 3 Randoph St",Canton,Norfolk,2021,,,,,,,,,-71.124603,42.176601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 16 2010 10:44AM
Massachusetts,1005325,Cape Ann Farmers Market,http://www.capeannfarmersmarket.org,,,,,Church Street,Gloucester,Essex,1930,November to December,Sat:9:30 AM - 12:00 PM;,,,,,,,-70.665787,42.612644,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/2/2012 13:39
Massachusetts,1005326,Cape Ann Farmers Market,http://www.capeannfarmersmarket.org,,,,,Stage Fort Park,Gloucester,Essex,1930,June to October,Thu:3:00 PM - 6:30 PM;,,,,,,,-70.677528,42.605671,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/2/2012 13:39
Massachusetts,1011230,Carlisle Farmers Market,http://Carlislefarmersmarket.org,,,,,343 Bedford Street,Carlisle,Middlesex,1741,06/20/2015 to 10/10/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-71.337769,42.524761,,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,6/10/2015 22:14
Massachusetts,1012093,Carver Farmers Market,,,,,,108 Main St.,Carver,Plymouth,2330,,Sun: 12:00 PM-4:00 PM;,,,,,,,-70.76918,41.888851,,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,6/29/2016 8:37
Massachusetts,1006941,Charlemont,,,,,,10 School St./Route 2,charlemont,Franklin,,,,,,,,,,-72.874001,42.6273,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Massachusetts,1003099,Charles Square,,,,,," 1 Bennett Street,",Cambridge,Middlesex,2138,,,,,,,,,-71.122704,42.372299,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/19/2012 16:34
Massachusetts,1007605,Charlestown Farmers Market,,,,,,"1 Austin Street, Thompson Square at Austin & Main Streets",Boston,Suffolk,2129,,,,,,,,,-71.064796,42.375198,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Massachusetts,1005834,Chatham Farmer's Market,,https://www.Facebook.com/ChathamFarmer'sMarket,,,,1652 Main Street Rte 28,Chatham,Barnstable,2659,05/19/2015 to 10/20/2015,Tue: 3:00 PM-6:30 PM;,,,,,,,-70.020538,41.678509,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,3/19/2015 11:22
Massachusetts,1004463,Chelmsford Agway Winter Farmers' Market,http://chelmsfordagwayfarmersmarket.blogspot.com/,https://www.facebook.com/chelmsfordagwayfarmersmarket,https://twitter.com/chelmsfordagway,,https://www.instagram.com/chelmsfordagway/,24 Maple Road,Chelmsford,Middlesex,1824,11/05/2016 to 02/25/2017,Sat: 10:00 AM-2:00 PM;,,,,,,,-71.380585,42.571316,,Y,N,N,N,N,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,7/11/2016 22:23
Massachusetts,1009812,Chelmsford Farmers' Market,,https://www.facebook.com/chelmsfordfarmersmarket,,,,Chelmsford Common  ,Chelmsford,Middlesex,1824,06/19/2014 to 10/02/2014,Thu: 2:00 PM-6:30 PM;,,,,,,,-71.352921,42.598007,Other,N,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,4/5/2014 14:51
Massachusetts,1007606,Chelsea Community Farmers Market,,,,,,Chelsea Square in front of the Police Station,Chelsea,Suffolk,,,,,,,,,,-71.038101,42.389801,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Massachusetts,1004079,CHICOPEE FARMERS MARKET,,,,,, CHICOPEE STREET,CHICOPEE,Hampden,1013,07/03/2013 to 09/04/2013,Wed: 10:30 AM-2:30 PM;,,,,,,,-72.600128,42.193581,,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 11:44
Massachusetts,1012088,City of Everett Farmers Market ,http://Www.cityofeverett.com,,,,,Glendale Park Elm street,Everett,Essex,2149,06/15/2016 to 10/19/2016,Wed: 12:00 PM-6:00 PM;,,,,,,,-71.04483,42.412739,,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/28/2016 19:50
Massachusetts,1008416,City of Holyoke Farmers' Market,,https://www.facebook.com/HolyokeFarmersMarket,https://twitter.com/holyokemarket,,Instagram @holyokemarket,High St and Dwight St,Holyoke,Hampden,1040,05/02/2013 to 10/31/2013,Thu: 11:00 AM-3:00 PM;,,,,,,,-72.60804,42.206619,Closed-off public street,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/25/2013 10:57
Massachusetts,1017956,City of North Adams Farmers' Market,http://explorenorthadams.com/item/north-adams-farmers-market/,https://www.facebook.com/NorthAdamsFarmersMarket/,,,https://www.instagram.com/northadamsfarmersmarket/,"St. Anthony Municipal Parking Lot, at the intersection of Rte. 8 (Marshall St.) and St. Anthony Drive",North Adams ,Berkshire,1247,06/09/2018 to 10/20/2018,Sat: 9:00 AM-1:00 PM;,11/03/2018 to 05/03/2019,Sat: 9:00 AM-1:00 PM;,,,,,-73.112793,42.700695,,Y,N,Y,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,7/26/2018 15:50
Massachusetts,1012758,City Soul Market ,,,,,,700 State St.,Springfield,Hampden,1109,,Sat: 10:00 AM-2:00 PM;,,,,,,,-72.569069,42.110615,,Y,N,N,N,Y,-,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/3/2016 6:59
Massachusetts,1002563,Codman Square Farmers Market,https://codmancouncil.wordpress.com/codman-square-farmers-market/,https://www.facebook.com/CodmanSquareFarmersMarket,@codmansqmarket,,@codmansquaremarket ,Corner of Washington Street & Talbot Avenue,Dorchester,Suffolk,2124,06/18/2016 to 10/22/2016,Sat: 10:00 AM-3:00 PM;,,,,,,,-71.071632,42.290184,,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/29/2016 8:48
Massachusetts,1002525,Cohasset farmer's market,http://www.cohassetfarmersmarket.com,,,,,North main street,Cohasset town common,Norfolk,2025,,,,,,,,,-70.823402,42.232601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 18 2010  8:08PM
Massachusetts,1002022,Conway Farmers' Market,,,,,,"Town Common, Main St.",Conway,Franklin,1341,,,,,,,,,-72.698097,42.509102,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Massachusetts,1012476,Copley Square Farmers Market,http://www.massfarmersmarkets.org,www.facebook.com/CopleySquareFarmersMarket,@MAFarmMarkets,,,,Boston,Suffolk,2116,05/10/2016 to 11/22/2016,Tue: 11:00 AM-6:00 PM;Fri: 11:00 AM-6:00 PM;,,,,,,,-71.076393,42.349964,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,7/12/2016 11:42
Massachusetts,1018700,Crescent Ridge Farmers Market,http://www.crescentridgefarmersmarket.com,,,,,407 Bay Road,Sharon,Norfolk,2067,06/10/2017 to 10/14/2017,Sat: 10:00 AM-2:00 PM;,,,,,,,-71.186028,42.117516,,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,7/18/2017 9:35
Massachusetts,1001314,Daniels Farmstead,http://www.danielsfarmstead.org,https://www.facebook.com/pages/Daniels-Farmstead-Farmers-Market/342201325857571,,,,286 Mendon St,Blackstone,Worcester,1504,07/06/2014 to 10/05/2014,Sun: 11:00 AM-3:00 PM;,,,,,,,-71.554199,42.061001,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,3/31/2014 20:35
Massachusetts,1011974,Danvers Farmers Market,http://www.danversfarmersmarket.org/,https://www.facebook.com/danversfarmersmarket,,,,87 Elm Street,Danvers ,Essex,1923,06/08/2016 to 10/05/2016,Wed: 4:00 PM-7:00 PM;,,,,,,,-70.938438,42.563244,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,5/20/2016 14:53
Massachusetts,1002568,Dartmouth Farmers Market,,https://www.facebook.com/pages/Dartmouth-Farmers-Market-in-Padanaram-Village/436513176369216,,,,"Rex Field, adjacent to St. Peters Church, 351 Elm Street, Padanaram Village",Dartmouth,Bristol,2747,06/01/2012 to 09/31/2012,,,,,,,,-70.944344,41.587681,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/29/2014 12:10
Massachusetts,1008296,Dedham Farmers Market,http://www.dedhamfarmersmarket.org,https://www.facebook.com/DedhamFarmersMarket,https://twitter.com/dedhamfarmers,,,670 High Street,Dedham,Norfolk,2026,06/15/2016 to 10/26/2016,Wed: 3:00 PM-7:00 PM;,,,,,,,-71.177177,42.248997,,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,6/28/2016 23:19
Massachusetts,1012167,Dewey Square Farmers Market,https://bostonpublicmarket.org/,https://www.facebook.com/BostonPublicMarket,BosPublicMarket,,Instagram - @BostonPublicMarket,600 Atlantic Ave,Boston,Middlesex,2210,05/17/2016 to 11/22/2016,Tue: 11:30 AM-6:30 PM;Thu: 11:30 AM-6:30 PM;,,,,,,,-71.055534,42.352928,,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,7/1/2016 9:07
Massachusetts,1003991,Dorchester Fields Corner Farmers Market,,,,,,"Park Street, Shopping Center Parking Lot",Dorchester,Suffolk,2124,July to October,Sat:9:00 AM - 11:30 AM;,,,,,,,-71.061501,42.298698,Private business parking lot,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/30/2012 12:16
Massachusetts,1010285,Dorchester Winter Farmers' Market,http://www.dotcomcoop.wordpress.com,https://www.facebook.com/DorchesterWinterFarmersMarket,https://twitter.com/dotcommcoop,,,6 Norfolk St ,Dorchester,Suffolk,2124,01/04/2015 to 03/29/2015,Sun: 12:00 PM-4:00 PM;,,,,,,,-71.071915,42.290066,Healthcare Institution,Y,N,N,N,Y,-,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/3/2014 16:47
Massachusetts,1018706,Dorchester/Dorchester House Farmers Market,http://dothousehealth.org/,DotHouse Health ,,,,1353 Dorchester Avenue,Dorchester,Suffolk,2122,07/18/2017 to 10/10/2017,Tue: 11:30 AM-1:30 PM;,,,,,,,-71.060127,42.304203,,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/27/2018 9:25
Massachusetts,1006972,Dorchester/Grove Hall,,,,,,461 Blue Hill Ave.,Dorchester,Suffolk,2121,,,,,,,,,-71.083,42.309101,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Massachusetts,1012301,Douglas Farmers Market,http://www.douglasfarmersmarket.org,https://www.facebook.com/douglasfarmers/?fref=ts,,,https://www.pinterest.com/dfmdouglas/pins/follow/?guid=sBaF_fjNueeh,283 Main Street,Douglas,Worcester,MA,06/18/2016 to 10/01/2016,Sat: 9:00 AM-12:00 PM;,,,,,,,-71.713692,42.072186,,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/7/2016 10:46
Massachusetts,1008258,Downtown Pittsfield Farmers Market,http://www.farmersmarketpittsfield.org,https://www.facebook.com/DowntownPittsfieldFarmersMarket,,,,First and Eagle Street,Pittsfield ,Berkshire,1201,05/10/2014 to 10/25/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-73.250359,42.451191,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,6/27/2016 13:10
Massachusetts,1004484,Dudley,http://www.dudleyfarmersmarket.org,https://www.facebook.com/pages/Dudley-MA-Farmers-Market/584949758185306,,,,119 West Main Street,Dudley,Worcester,1571,06/08/2014 to 09/21/2014,Sun: 9:00 AM-12:00 PM;,,,,,,,-71.901184,42.044113,Private business parking lot,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 18:01
Massachusetts,1012407,East Boston Farmers Market,http://www.ebnhc.org/en/food-access/farmers-market.html,https://www.facebook.com/EastBostonFarmersMarket?fref=ts,,,instagram.com/eastbostonfarmersmarket,Across from 201 Border St.,East Boston,Suffolk,2128,07/11/2018 to 10/17/2018,Wed: 3:00 PM-6:30 PM;,,,,,,,-71.039497,42.374851,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,8/6/2018 10:03
Massachusetts,1019462,Easthampton Farmers & Makers Market,https://easthamptonmarket.com/,https://www.facebook.com/EasthamptonFarmersMarket,,https://www.buylocalfood.org/directory/listing/easthampton,https://www.instagram.com/easthamptonmarket/,50 Payson Ave,Easthampton,Hampshire,1027,05/25/2019 to 10/05/2019,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.66964,42.26519,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,4/9/2019 23:31
Massachusetts,1009479,edible South Shore Harvest Market ,http://www.localharvest.org/ephrata-whistle-stop-open-air-market-M59236,,,,,"Waterfront Park, Water Street",Plymouth,Plymouth,2360,,,,,,,,,-70.672501,41.966801,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Massachusetts,1012067,Egleston Farmers Market,http://Eglestonfarmersmarket.org,www.facebook.com/EglestonFarmersMarket,@EglestonFarmMkt,,,31 Germania Street,Jamaica Plain,Suffolk,2130,05/14/2016 to 02/25/2017,Sat: 10:00 AM-2:00 PM;,,,,,,,-71.103241,42.314331,,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,6/28/2016 12:53
Massachusetts,1018717,Elm Street Market,http://www.newtonma.gov/farmersmarket,https://www.facebook.com/NewtonFarmersMarket,https://twitter.com/newton_market (@newton_market),,,Elm Street ,West Newton,Middlesex,2465,06/23/2018 to 10/06/2018,Sat: 9:30 AM-12:30 PM;,,,,,,,-71.229492,42.349361,,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,7/27/2018 13:05
Massachusetts,1009864,Essex Farmers Market,http://www.essexfarmersmarket.com,https://www.facebook.com/EssexFarmersMarket,,,,24 Martin Street,Essex ,Essex,1929,06/21/2014 to 10/18/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-70.781784,42.631882,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,4/8/2014 14:30
Massachusetts,1010418,Everett Farmers Market,http://everettfarmersmarket.wordpress.com,facebook.com/everettfarmersmarket,@everettmarket,,,538 Broadway ,Everett,Middlesex,2149,06/25/2014 to 10/15/2014,Wed: 2:00 PM-6:00 PM;,,,,,,,-71.052841,42.41021,Local government building grounds,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,8/5/2014 13:23
Massachusetts,1002518,Fairhaven Farmers Market,http://www.greenfairhaven.com,,,,,Main and Huttleston Ave,Fairhaven,Bristol,2719,06/19/2016 to 10/16/2016,Sun: 1:00 PM-4:00 PM;,,,,,,,-70.906662,41.643173,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,6/27/2016 12:57
Massachusetts,1002517,Fairhaven Winter Farmers' Market,http://www.greenfairhaven.com,,,,,Bridge and Green Street,Fairhaven,Bristol,2719,October to December,sun:1:00 PM - 4:00 PM;,,,,,,,-70.903008,41.64212,Educational institution,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 14:03
Massachusetts,1011342,Fall River Downtown Farmers' Market,,Fall River Farmers' Markets,,,,Corner of Columbia and Canal Street,Fall River,Bristol,2720,06/30/2015 to 09/29/2015,Tue: 3:30 PM-6:30 PM;,,,,,,,-71.162666,41.699081,,Y,Y,N,Y,Y,-,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 10:18
